,col base,action base,col count,action count,hist,bins
717,action,Joint attention,action,Child gesture,[0 0 0 0 0 0 1],[-3 -2 -1  0  1  2  3  4]
718,action,Joint attention,action,Child prop manipulation,[3 5 0 1 1 2 2],[-3 -2 -1  0  1  2  3  4]
719,action,Joint attention,action,Child utterance,[7 3 9 2 3 2 5],[-3 -2 -1  0  1  2  3  4]
720,action,Joint attention,action,Conversational turns,[15  6 16 14  7 16 10],[-3 -2 -1  0  1  2  3  4]
721,action,Joint attention,action,Mutual gaze,[0 0 0 1 1 0 1],[-3 -2 -1  0  1  2  3  4]
722,action,Joint attention,action,Non-verbal scaffolding,[5 1 0 4 5 1 4],[-3 -2 -1  0  1  2  3  4]
723,action,Joint attention,action,Parent affect,[7 5 4 7 2 4 2],[-3 -2 -1  0  1  2  3  4]
724,action,Joint attention,action,Parent affective touch,[3 2 4 7 7 1 4],[-3 -2 -1  0  1  2  3  4]
725,action,Joint attention,action,Parent gaze,[ 7  6  7 31  9 13  8],[-3 -2 -1  0  1  2  3  4]
726,action,Joint attention,action,Parent gesture,[2 0 0 1 0 0 1],[-3 -2 -1  0  1  2  3  4]
727,action,Joint attention,action,Parent prop manipulation,[1 0 0 1 2 0 1],[-3 -2 -1  0  1  2  3  4]
728,action,Joint attention,action,Parent utterance,[ 7  5  4 19  6 11  2],[-3 -2 -1  0  1  2  3  4]
729,action,Joint attention,action,Verbal scaffolding,[ 7  4  3 15  5  8  2],[-3 -2 -1  0  1  2  3  4]
730,action,Joint attention,action,robot pointing,[2 1 0 1 1 1 1],[-3 -2 -1  0  1  2  3  4]
731,action,Joint attention,action,robot text,[11 11 11  9 11  9  7],[-3 -2 -1  0  1  2  3  4]
732,action,Joint attention,action,start-end,[1 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
733,action,Joint attention,sub_action,CP,[5 3 6 1 2 2 5],[-3 -2 -1  0  1  2  3  4]
734,action,Joint attention,sub_action,CPC,[4 2 4 1 1 0 3],[-3 -2 -1  0  1  2  3  4]
735,action,Joint attention,sub_action,MG,[0 0 0 1 1 0 1],[-3 -2 -1  0  1  2  3  4]
736,action,Joint attention,sub_action,PC,[3 1 3 6 2 7 1],[-3 -2 -1  0  1  2  3  4]
737,action,Joint attention,sub_action,PCP,[3 0 3 6 2 7 1],[-3 -2 -1  0  1  2  3  4]
738,action,Joint attention,sub_action,affective,[4 2 2 2 3 1 2],[-3 -2 -1  0  1  2  3  4]
739,action,Joint attention,sub_action,affective touch,[3 2 6 7 8 2 6],[-3 -2 -1  0  1  2  3  4]
740,action,Joint attention,sub_action,child,[ 7  5  0 26  4  7  5],[-3 -2 -1  0  1  2  3  4]
741,action,Joint attention,sub_action,cognitive,[ 6  2  1 14  6  8  3],[-3 -2 -1  0  1  2  3  4]
742,action,Joint attention,sub_action,correction,[2 0 2 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
743,action,Joint attention,sub_action,end,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
744,action,Joint attention,sub_action,instruction translation,[2 1 0 2 0 0 0],[-3 -2 -1  0  1  2  3  4]
745,action,Joint attention,sub_action,missing data,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
746,action,Joint attention,sub_action,not sure,[0 1 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
747,action,Joint attention,sub_action,other,[0 3 0 2 1 1 0],[-3 -2 -1  0  1  2  3  4]
748,action,Joint attention,sub_action,other vocalization,[0 0 1 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
749,action,Joint attention,sub_action,parent,[1 0 0 3 3 0 1],[-3 -2 -1  0  1  2  3  4]
750,action,Joint attention,sub_action,pick up,[1 1 0 4 2 2 1],[-3 -2 -1  0  1  2  3  4]
751,action,Joint attention,sub_action,point at prop,[4 1 0 2 1 1 3],[-3 -2 -1  0  1  2  3  4]
752,action,Joint attention,sub_action,positive 1,[9 6 4 6 6 4 2],[-3 -2 -1  0  1  2  3  4]
753,action,Joint attention,sub_action,positive 2,[4 2 3 2 0 1 2],[-3 -2 -1  0  1  2  3  4]
754,action,Joint attention,sub_action,positive 3,[0 1 0 2 0 1 0],[-3 -2 -1  0  1  2  3  4]
755,action,Joint attention,sub_action,positive feedback,[0 2 3 0 4 1 0],[-3 -2 -1  0  1  2  3  4]
756,action,Joint attention,sub_action,props,[ 8  1  7 12  7 10  7],[-3 -2 -1  0  1  2  3  4]
757,action,Joint attention,sub_action,put down,[4 1 4 3 3 3 3],[-3 -2 -1  0  1  2  3  4]
758,action,Joint attention,sub_action,robot,[ 8 13 16 14 10 12 10],[-3 -2 -1  0  1  2  3  4]
759,action,Joint attention,sub_action,robot or prop,[1 1 1 3 2 1 1],[-3 -2 -1  0  1  2  3  4]
760,action,Joint attention,sub_action,song,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
761,action,Joint attention,sub_action,start,[1 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
762,action,Joint attention,sub_action,teach,[3 1 0 0 0 2 2],[-3 -2 -1  0  1  2  3  4]
763,action,Joint attention,sub_action,technical,[0 0 0 1 1 0 1],[-3 -2 -1  0  1  2  3  4]
764,action,Joint attention,sub_action,try again,[1 3 2 0 1 0 1],[-3 -2 -1  0  1  2  3  4]
765,action,Joint attention,sub_action,utterance,[13  7 12 21  9 12  7],[-3 -2 -1  0  1  2  3  4]
766,action,Joint attention,sub_action,utterance utterance,[1 0 0 0 0 1 0],[-3 -2 -1  0  1  2  3  4]
767,action,Joint attention,action:sub_action,Child affect:positive 1,[3 3 2 3 4 2 1],[-3 -2 -1  0  1  2  3  4]
768,action,Joint attention,action:sub_action,Child affect:positive 2,[3 1 1 0 0 0 1],[-3 -2 -1  0  1  2  3  4]
769,action,Joint attention,action:sub_action,Child affective touch:affective touch,[0 0 2 0 1 1 2],[-3 -2 -1  0  1  2  3  4]
770,action,Joint attention,action:sub_action,Child gaze:parent,[0 0 0 2 1 0 0],[-3 -2 -1  0  1  2  3  4]
771,action,Joint attention,action:sub_action,Child gaze:props,[2 0 3 5 3 2 3],[-3 -2 -1  0  1  2  3  4]
772,action,Joint attention,action:sub_action,Child gaze:robot,[ 4  1  1 10  2  1  4],[-3 -2 -1  0  1  2  3  4]
773,action,Joint attention,action:sub_action,Child gaze:robot or prop,[1 1 1 3 0 1 0],[-3 -2 -1  0  1  2  3  4]
774,action,Joint attention,action:sub_action,Child gesture:point at prop,[0 0 0 0 0 0 1],[-3 -2 -1  0  1  2  3  4]
775,action,Joint attention,action:sub_action,Child prop manipulation:child,[3 5 0 1 1 2 2],[-3 -2 -1  0  1  2  3  4]
776,action,Joint attention,action:sub_action,Child utterance:not sure,[0 1 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
777,action,Joint attention,action:sub_action,Child utterance:other vocalization,[0 0 1 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
778,action,Joint attention,action:sub_action,Child utterance:utterance,[7 2 8 2 3 2 5],[-3 -2 -1  0  1  2  3  4]
779,action,Joint attention,action:sub_action,Conversational turns:CP,[5 3 6 1 2 2 5],[-3 -2 -1  0  1  2  3  4]
780,action,Joint attention,action:sub_action,Conversational turns:CPC,[4 2 4 1 1 0 3],[-3 -2 -1  0  1  2  3  4]
781,action,Joint attention,action:sub_action,Conversational turns:PC,[3 1 3 6 2 7 1],[-3 -2 -1  0  1  2  3  4]
782,action,Joint attention,action:sub_action,Conversational turns:PCP,[3 0 3 6 2 7 1],[-3 -2 -1  0  1  2  3  4]
783,action,Joint attention,action:sub_action,Joint attention:props,[4 1 4 3 3 5 3],[-3 -2 -1  0  1  2  3  4]
784,action,Joint attention,action:sub_action,Joint attention:robot,[3 6 8 2 5 6 3],[-3 -2 -1  0  1  2  3  4]
785,action,Joint attention,action:sub_action,Mutual gaze:MG,[0 0 0 1 1 0 1],[-3 -2 -1  0  1  2  3  4]
786,action,Joint attention,action:sub_action,Non-verbal scaffolding:affective,[3 1 0 1 3 1 2],[-3 -2 -1  0  1  2  3  4]
787,action,Joint attention,action:sub_action,Non-verbal scaffolding:cognitive,[2 0 0 2 1 0 1],[-3 -2 -1  0  1  2  3  4]
788,action,Joint attention,action:sub_action,Non-verbal scaffolding:technical,[0 0 0 1 1 0 1],[-3 -2 -1  0  1  2  3  4]
789,action,Joint attention,action:sub_action,Parent affect:positive 1,[6 3 2 3 2 2 1],[-3 -2 -1  0  1  2  3  4]
790,action,Joint attention,action:sub_action,Parent affect:positive 2,[1 1 2 2 0 1 1],[-3 -2 -1  0  1  2  3  4]
791,action,Joint attention,action:sub_action,Parent affect:positive 3,[0 1 0 2 0 1 0],[-3 -2 -1  0  1  2  3  4]
792,action,Joint attention,action:sub_action,Parent affective touch:affective touch,[3 2 4 7 7 1 4],[-3 -2 -1  0  1  2  3  4]
793,action,Joint attention,action:sub_action,Parent gaze:child,[ 4  0  0 25  3  5  3],[-3 -2 -1  0  1  2  3  4]
794,action,Joint attention,action:sub_action,Parent gaze:props,[2 0 0 4 1 3 1],[-3 -2 -1  0  1  2  3  4]
795,action,Joint attention,action:sub_action,Parent gaze:robot,[1 6 7 2 3 5 3],[-3 -2 -1  0  1  2  3  4]
796,action,Joint attention,action:sub_action,Parent gaze:robot or prop,[0 0 0 0 2 0 1],[-3 -2 -1  0  1  2  3  4]
797,action,Joint attention,action:sub_action,Parent gesture:point at prop,[2 0 0 1 0 0 1],[-3 -2 -1  0  1  2  3  4]
798,action,Joint attention,action:sub_action,Parent prop manipulation:parent,[1 0 0 1 2 0 1],[-3 -2 -1  0  1  2  3  4]
799,action,Joint attention,action:sub_action,Parent utterance:missing data,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
800,action,Joint attention,action:sub_action,Parent utterance:utterance,[ 6  5  4 19  6 10  2],[-3 -2 -1  0  1  2  3  4]
801,action,Joint attention,action:sub_action,Parent utterance:utterance utterance,[1 0 0 0 0 1 0],[-3 -2 -1  0  1  2  3  4]
802,action,Joint attention,action:sub_action,Verbal scaffolding:affective,[1 1 2 1 0 0 0],[-3 -2 -1  0  1  2  3  4]
803,action,Joint attention,action:sub_action,Verbal scaffolding:cognitive,[ 4  2  1 12  5  8  2],[-3 -2 -1  0  1  2  3  4]
804,action,Joint attention,action:sub_action,Verbal scaffolding:instruction translation,[2 1 0 2 0 0 0],[-3 -2 -1  0  1  2  3  4]
805,action,Joint attention,action:sub_action,robot pointing:point at prop,[2 1 0 1 1 1 1],[-3 -2 -1  0  1  2  3  4]
806,action,Joint attention,action:sub_action,robot text:correction,[2 0 2 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
807,action,Joint attention,action:sub_action,robot text:other,[0 3 0 2 1 1 0],[-3 -2 -1  0  1  2  3  4]
808,action,Joint attention,action:sub_action,robot text:pick up,[1 1 0 4 2 2 1],[-3 -2 -1  0  1  2  3  4]
809,action,Joint attention,action:sub_action,robot text:positive feedback,[0 2 3 0 4 1 0],[-3 -2 -1  0  1  2  3  4]
810,action,Joint attention,action:sub_action,robot text:put down,[4 1 4 3 3 3 3],[-3 -2 -1  0  1  2  3  4]
811,action,Joint attention,action:sub_action,robot text:song,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
812,action,Joint attention,action:sub_action,robot text:teach,[3 1 0 0 0 2 2],[-3 -2 -1  0  1  2  3  4]
813,action,Joint attention,action:sub_action,robot text:try again,[1 3 2 0 1 0 1],[-3 -2 -1  0  1  2  3  4]
814,action,Joint attention,action:sub_action,start-end:end,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
815,action,Joint attention,action:sub_action,start-end:start,[1 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
816,action,Mutual gaze,action,Child affect,[1 0 0 2 0 1 0],[-3 -2 -1  0  1  2  3  4]
817,action,Mutual gaze,action,Child affective touch,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
818,action,Mutual gaze,action,Child gaze,[1 0 0 3 1 0 0],[-3 -2 -1  0  1  2  3  4]
819,action,Mutual gaze,action,Child gesture,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
820,action,Mutual gaze,action,Child prop manipulation,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
821,action,Mutual gaze,action,Child utterance,[1 0 2 1 0 0 2],[-3 -2 -1  0  1  2  3  4]
822,action,Mutual gaze,action,Conversational turns,[1 0 3 4 2 2 8],[-3 -2 -1  0  1  2  3  4]
823,action,Mutual gaze,action,Joint attention,[0 0 0 1 0 2 0],[-3 -2 -1  0  1  2  3  4]
824,action,Mutual gaze,action,Non-verbal scaffolding,[0 0 0 0 0 0 1],[-3 -2 -1  0  1  2  3  4]
825,action,Mutual gaze,action,Parent affect,[1 0 1 0 0 0 1],[-3 -2 -1  0  1  2  3  4]
826,action,Mutual gaze,action,Parent affective touch,[0 0 0 0 0 1 0],[-3 -2 -1  0  1  2  3  4]
827,action,Mutual gaze,action,Parent gaze,[1 0 0 2 0 2 1],[-3 -2 -1  0  1  2  3  4]
828,action,Mutual gaze,action,Parent gesture,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
829,action,Mutual gaze,action,Parent prop manipulation,[0 0 0 0 0 0 1],[-3 -2 -1  0  1  2  3  4]
830,action,Mutual gaze,action,Parent utterance,[0 0 0 3 1 1 3],[-3 -2 -1  0  1  2  3  4]
831,action,Mutual gaze,action,Verbal scaffolding,[0 0 0 1 1 1 1],[-3 -2 -1  0  1  2  3  4]
832,action,Mutual gaze,action,robot pointing,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
833,action,Mutual gaze,action,robot text,[0 1 0 1 0 1 0],[-3 -2 -1  0  1  2  3  4]
834,action,Mutual gaze,action,start-end,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
835,action,Mutual gaze,sub_action,CP,[1 0 2 1 0 0 2],[-3 -2 -1  0  1  2  3  4]
836,action,Mutual gaze,sub_action,CPC,[0 0 1 1 0 0 2],[-3 -2 -1  0  1  2  3  4]
837,action,Mutual gaze,sub_action,MG,[2 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
838,action,Mutual gaze,sub_action,PC,[0 0 0 1 1 1 2],[-3 -2 -1  0  1  2  3  4]
839,action,Mutual gaze,sub_action,PCP,[0 0 0 1 1 1 2],[-3 -2 -1  0  1  2  3  4]
840,action,Mutual gaze,sub_action,affective,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
841,action,Mutual gaze,sub_action,affective touch,[0 0 0 0 0 1 0],[-3 -2 -1  0  1  2  3  4]
842,action,Mutual gaze,sub_action,child,[1 0 0 0 0 0 1],[-3 -2 -1  0  1  2  3  4]
843,action,Mutual gaze,sub_action,cognitive,[0 0 0 1 1 1 2],[-3 -2 -1  0  1  2  3  4]
844,action,Mutual gaze,sub_action,correction,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
845,action,Mutual gaze,sub_action,end,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
846,action,Mutual gaze,sub_action,instruction translation,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
847,action,Mutual gaze,sub_action,missing data,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
848,action,Mutual gaze,sub_action,not sure,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
849,action,Mutual gaze,sub_action,other,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
850,action,Mutual gaze,sub_action,other vocalization,[0 0 0 1 0 0 0],[-3 -2 -1  0  1  2  3  4]
851,action,Mutual gaze,sub_action,parent,[1 0 0 0 0 0 1],[-3 -2 -1  0  1  2  3  4]
852,action,Mutual gaze,sub_action,pick up,[0 1 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
853,action,Mutual gaze,sub_action,point at prop,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
854,action,Mutual gaze,sub_action,positive 1,[2 0 1 2 0 1 0],[-3 -2 -1  0  1  2  3  4]
855,action,Mutual gaze,sub_action,positive 2,[0 0 0 0 0 0 1],[-3 -2 -1  0  1  2  3  4]
856,action,Mutual gaze,sub_action,positive 3,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
857,action,Mutual gaze,sub_action,positive feedback,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
858,action,Mutual gaze,sub_action,props,[0 0 0 1 0 0 0],[-3 -2 -1  0  1  2  3  4]
859,action,Mutual gaze,sub_action,put down,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
860,action,Mutual gaze,sub_action,robot,[0 0 0 5 1 4 0],[-3 -2 -1  0  1  2  3  4]
861,action,Mutual gaze,sub_action,robot or prop,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
862,action,Mutual gaze,sub_action,song,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
863,action,Mutual gaze,sub_action,start,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
864,action,Mutual gaze,sub_action,teach,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
865,action,Mutual gaze,sub_action,technical,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
866,action,Mutual gaze,sub_action,try again,[0 0 0 1 0 1 0],[-3 -2 -1  0  1  2  3  4]
867,action,Mutual gaze,sub_action,utterance,[1 0 2 3 1 1 5],[-3 -2 -1  0  1  2  3  4]
868,action,Mutual gaze,sub_action,utterance utterance,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
869,action,Mutual gaze,action:sub_action,Child affect:positive 1,[1 0 0 2 0 1 0],[-3 -2 -1  0  1  2  3  4]
870,action,Mutual gaze,action:sub_action,Child affect:positive 2,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
871,action,Mutual gaze,action:sub_action,Child affective touch:affective touch,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
872,action,Mutual gaze,action:sub_action,Child gaze:parent,[1 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
873,action,Mutual gaze,action:sub_action,Child gaze:props,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
874,action,Mutual gaze,action:sub_action,Child gaze:robot,[0 0 0 3 1 0 0],[-3 -2 -1  0  1  2  3  4]
875,action,Mutual gaze,action:sub_action,Child gaze:robot or prop,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
876,action,Mutual gaze,action:sub_action,Child gesture:point at prop,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
877,action,Mutual gaze,action:sub_action,Child prop manipulation:child,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
878,action,Mutual gaze,action:sub_action,Child utterance:not sure,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
879,action,Mutual gaze,action:sub_action,Child utterance:other vocalization,[0 0 0 1 0 0 0],[-3 -2 -1  0  1  2  3  4]
880,action,Mutual gaze,action:sub_action,Child utterance:utterance,[1 0 2 0 0 0 2],[-3 -2 -1  0  1  2  3  4]
881,action,Mutual gaze,action:sub_action,Conversational turns:CP,[1 0 2 1 0 0 2],[-3 -2 -1  0  1  2  3  4]
882,action,Mutual gaze,action:sub_action,Conversational turns:CPC,[0 0 1 1 0 0 2],[-3 -2 -1  0  1  2  3  4]
883,action,Mutual gaze,action:sub_action,Conversational turns:PC,[0 0 0 1 1 1 2],[-3 -2 -1  0  1  2  3  4]
884,action,Mutual gaze,action:sub_action,Conversational turns:PCP,[0 0 0 1 1 1 2],[-3 -2 -1  0  1  2  3  4]
885,action,Mutual gaze,action:sub_action,Joint attention:props,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
886,action,Mutual gaze,action:sub_action,Joint attention:robot,[0 0 0 1 0 2 0],[-3 -2 -1  0  1  2  3  4]
887,action,Mutual gaze,action:sub_action,Mutual gaze:MG,[2 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
888,action,Mutual gaze,action:sub_action,Non-verbal scaffolding:affective,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
889,action,Mutual gaze,action:sub_action,Non-verbal scaffolding:cognitive,[0 0 0 0 0 0 1],[-3 -2 -1  0  1  2  3  4]
890,action,Mutual gaze,action:sub_action,Non-verbal scaffolding:technical,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
891,action,Mutual gaze,action:sub_action,Parent affect:positive 1,[1 0 1 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
892,action,Mutual gaze,action:sub_action,Parent affect:positive 2,[0 0 0 0 0 0 1],[-3 -2 -1  0  1  2  3  4]
893,action,Mutual gaze,action:sub_action,Parent affect:positive 3,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
894,action,Mutual gaze,action:sub_action,Parent affective touch:affective touch,[0 0 0 0 0 1 0],[-3 -2 -1  0  1  2  3  4]
895,action,Mutual gaze,action:sub_action,Parent gaze:child,[1 0 0 0 0 0 1],[-3 -2 -1  0  1  2  3  4]
896,action,Mutual gaze,action:sub_action,Parent gaze:props,[0 0 0 1 0 0 0],[-3 -2 -1  0  1  2  3  4]
897,action,Mutual gaze,action:sub_action,Parent gaze:robot,[0 0 0 1 0 2 0],[-3 -2 -1  0  1  2  3  4]
898,action,Mutual gaze,action:sub_action,Parent gaze:robot or prop,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
899,action,Mutual gaze,action:sub_action,Parent gesture:point at prop,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
900,action,Mutual gaze,action:sub_action,Parent prop manipulation:parent,[0 0 0 0 0 0 1],[-3 -2 -1  0  1  2  3  4]
901,action,Mutual gaze,action:sub_action,Parent utterance:missing data,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
902,action,Mutual gaze,action:sub_action,Parent utterance:utterance,[0 0 0 3 1 1 3],[-3 -2 -1  0  1  2  3  4]
903,action,Mutual gaze,action:sub_action,Parent utterance:utterance utterance,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
904,action,Mutual gaze,action:sub_action,Verbal scaffolding:affective,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
905,action,Mutual gaze,action:sub_action,Verbal scaffolding:cognitive,[0 0 0 1 1 1 1],[-3 -2 -1  0  1  2  3  4]
906,action,Mutual gaze,action:sub_action,Verbal scaffolding:instruction translation,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
907,action,Mutual gaze,action:sub_action,robot pointing:point at prop,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
908,action,Mutual gaze,action:sub_action,robot text:correction,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
909,action,Mutual gaze,action:sub_action,robot text:other,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
910,action,Mutual gaze,action:sub_action,robot text:pick up,[0 1 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
911,action,Mutual gaze,action:sub_action,robot text:positive feedback,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
912,action,Mutual gaze,action:sub_action,robot text:put down,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
913,action,Mutual gaze,action:sub_action,robot text:song,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
914,action,Mutual gaze,action:sub_action,robot text:teach,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
915,action,Mutual gaze,action:sub_action,robot text:try again,[0 0 0 1 0 1 0],[-3 -2 -1  0  1  2  3  4]
916,action,Mutual gaze,action:sub_action,start-end:end,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
917,action,Mutual gaze,action:sub_action,start-end:start,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
918,action,Non-verbal scaffolding,action,Child affect,[1 1 0 0 0 2 0],[-3 -2 -1  0  1  2  3  4]
919,action,Non-verbal scaffolding,action,Child affective touch,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
920,action,Non-verbal scaffolding,action,Child gaze,[2 3 6 0 0 2 2],[-3 -2 -1  0  1  2  3  4]
921,action,Non-verbal scaffolding,action,Child gesture,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
922,action,Non-verbal scaffolding,action,Child prop manipulation,[1 0 1 3 2 2 0],[-3 -2 -1  0  1  2  3  4]
923,action,Non-verbal scaffolding,action,Child utterance,[2 2 3 2 4 2 3],[-3 -2 -1  0  1  2  3  4]
924,action,Non-verbal scaffolding,action,Conversational turns,[2 4 5 4 9 1 2],[-3 -2 -1  0  1  2  3  4]
925,action,Non-verbal scaffolding,action,Joint attention,[2 5 7 1 0 1 2],[-3 -2 -1  0  1  2  3  4]
926,action,Non-verbal scaffolding,action,Mutual gaze,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
927,action,Non-verbal scaffolding,action,Parent affect,[1 2 1 1 1 2 3],[-3 -2 -1  0  1  2  3  4]
928,action,Non-verbal scaffolding,action,Parent affective touch,[1 2 0 1 3 3 2],[-3 -2 -1  0  1  2  3  4]
929,action,Non-verbal scaffolding,action,Parent gaze,[3 5 2 2 2 2 2],[-3 -2 -1  0  1  2  3  4]
930,action,Non-verbal scaffolding,action,Parent gesture,[0 0 3 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
931,action,Non-verbal scaffolding,action,Parent prop manipulation,[1 2 4 3 1 0 0],[-3 -2 -1  0  1  2  3  4]
932,action,Non-verbal scaffolding,action,Parent utterance,[0 4 2 2 5 3 1],[-3 -2 -1  0  1  2  3  4]
933,action,Non-verbal scaffolding,action,Verbal scaffolding,[0 3 2 2 4 3 1],[-3 -2 -1  0  1  2  3  4]
934,action,Non-verbal scaffolding,action,robot pointing,[0 0 1 0 0 2 0],[-3 -2 -1  0  1  2  3  4]
935,action,Non-verbal scaffolding,action,robot text,[4 5 4 5 4 5 6],[-3 -2 -1  0  1  2  3  4]
936,action,Non-verbal scaffolding,action,start-end,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
937,action,Non-verbal scaffolding,sub_action,CP,[1 1 2 2 3 0 2],[-3 -2 -1  0  1  2  3  4]
938,action,Non-verbal scaffolding,sub_action,CPC,[1 0 1 0 2 0 0],[-3 -2 -1  0  1  2  3  4]
939,action,Non-verbal scaffolding,sub_action,MG,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
940,action,Non-verbal scaffolding,sub_action,PC,[0 2 1 1 2 1 0],[-3 -2 -1  0  1  2  3  4]
941,action,Non-verbal scaffolding,sub_action,PCP,[0 1 1 1 2 0 0],[-3 -2 -1  0  1  2  3  4]
942,action,Non-verbal scaffolding,sub_action,affective,[1 2 0 1 2 2 1],[-3 -2 -1  0  1  2  3  4]
943,action,Non-verbal scaffolding,sub_action,affective touch,[1 2 0 1 3 3 2],[-3 -2 -1  0  1  2  3  4]
944,action,Non-verbal scaffolding,sub_action,child,[1 1 1 3 4 4 1],[-3 -2 -1  0  1  2  3  4]
945,action,Non-verbal scaffolding,sub_action,cognitive,[2 4 5 1 4 3 1],[-3 -2 -1  0  1  2  3  4]
946,action,Non-verbal scaffolding,sub_action,correction,[0 0 1 1 0 0 1],[-3 -2 -1  0  1  2  3  4]
947,action,Non-verbal scaffolding,sub_action,end,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
